0.54691,-1.3556
-0.18318,-1.0128
0.1946,-0.52614
-0.45686,-0.78013
-0.043992,-0.77538
-0.40184,-0.35906
-0.031066,-0.87299
0.060517,-0.93698
0.36706,-0.89922
-0.34379,-0.91802
0.38323,-0.61328
0.051036,-1.2745
0.033797,-1.3028
0.082384,-0.93906
-0.32194,-1.1632
0.25295,-1.491
0.089122,-1.0797
-0.60454,-0.80181
-0.51567,-0.74073
0.059863,-0.49956
-0.044983,-0.89298
-0.24112,-1.0257
-0.56719,-0.97213
-0.14312,-1.1449
-0.61353,-1.0076
-0.60113,-1.5174
0.059406,-0.91227
0.09819,-1.1195
0.43632,-1.0089
0.33444,-0.75311
0.35662,-0.93493
0.20375,-0.67768
-0.091204,-1.0429
-0.073718,-0.49745
-0.38749,-0.70383
-0.13688,-0.87505
0.40755,-0.66052
-0.10871,-0.77073
-0.25824,-0.97792
-0.28226,-0.42988
-0.1567,-0.70388
0.27053,-1.0536
-0.1316,-0.54806
-0.22209,-1.1311
0.33147,-1.1043
0.4311,-0.8444
0.20842,-0.80958
0.35515,-0.89017
-0.083717,-0.69233
-0.12188,-0.52777
-0.033805,-0.81835
-0.2609,-0.60183
-0.3015,-0.79928
0.10375,-0.30679
0.29155,-0.2454
-0.14389,-0.76358
0.1397,-0.45643
-0.57377,-0.57792
0.20688,-0.56147
-0.036236,-0.41213
0.034866,-0.80995
-0.15435,-1.024
0.86357,-0.45192
0.10649,-0.45441
0.55908,-0.7783
0.519,-1.0368
-0.14221,-0.89582
-0.16717,-0.71017
-0.17636,-0.40281
-0.32405,-0.85104
-0.33356,-0.62906
-0.17477,-0.60757
-0.28264,-0.23215
-0.00028507,-1.0118
-0.0045213,-0.98764
-0.2121,-1.012
-0.27482,-0.80608
-0.26063,-0.38718
-0.18425,-0.92768
0.26702,-0.90565
0.021559,-0.74563
0.33807,-0.62331
0.074424,-0.37324
0.21784,-0.80842
0.20762,-0.54507
0.31776,-0.62445
0.26353,-0.49775
0.3079,-0.81621
0.42394,-0.65759
0.34804,-0.46614
0.075112,-0.31498
0.15461,-0.52192
0.10725,-0.67581
0.22055,-0.78185
0.30554,-0.8522
-0.070022,-0.79425
-0.23286,-0.55363
0.24421,-0.8713
-0.0508,-1.0129
0.60409,-0.72491
0.36908,-1.2374
0.12324,-1.1689
0.31898,-0.52802
0.3519,-0.71534
0.45354,-0.65968
0.32956,-0.87067
-0.25676,-0.79687
0.21944,-0.77303
-0.26394,-0.37112
0.14756,-0.51503
-0.54435,-0.43595
-0.38257,-0.77796
-0.53108,-0.81645
-0.10228,-0.80752
-0.43718,-1.0202
-0.29069,-0.28967
-0.26197,-0.9427
0.076091,-0.8484
0.26924,-1.0321
0.44556,-0.41081
-0.017801,-0.68872
-0.14501,-0.49049
-0.054041,-0.84703
0.27236,-0.3794
0.12142,-0.13966
0.18132,-0.75879
-0.12355,-0.1411
-0.39323,-0.36599
-0.16806,-0.33612
-0.58487,-0.47287
-0.54323,-0.69401
-0.4959,-0.54251
-0.70222,-0.31321
-1.2244,-0.76201
-0.56757,-0.23091
-0.38061,-0.25322
0.033821,-0.38444
-0.38919,-0.91837
0.29258,-0.76742
-0.63885,-0.75405
-0.19591,-0.50531
-0.73135,-0.37508
-0.63421,-0.13702
-0.29247,-0.66725
-0.30776,-0.40698
-0.39475,-0.3644
-0.26968,-0.13573
-0.57428,-0.81043
-0.61897,-0.77649
-0.60004,-0.45536
-0.032066,-0.42015
-0.19066,-0.79018
-0.32195,-0.62592
0.11162,-0.77269
-0.057665,-0.82274
-0.068795,-0.735
-0.23673,-0.65016
-0.19175,-0.28342
0.47921,0.13771
-0.10407,-0.12748
-0.83813,-0.15851
-0.19259,-0.33394
-0.18874,-0.80048
-0.6569,-0.389
0.052315,-0.12231
-0.37225,-0.29753
-0.1247,-0.53973
-0.23525,-0.075946
0.16026,0.27969
-0.0047815,-0.40055
-0.43332,-0.59095
-0.34244,-0.30914
-0.17268,-0.79565
-0.63693,-0.97569
-0.26899,-0.43865
-0.50909,-0.60858
-0.36097,-0.38427
-0.14725,0.2478
-0.13372,0.30636
-0.073286,-0.49512
-0.099805,-0.30955
-0.48347,-0.5165
-0.1944,-0.3555
-0.0013158,-0.34028
-0.57403,-0.2737
-0.35169,-0.25735
-0.21922,-0.42407
-0.06133,-0.50534
0.1467,-0.23276
-0.13509,-0.16202
-0.32857,-0.21996
0.34977,-0.19914
-0.4089,-0.63603
0.24754,0.023979
-0.49481,0.071723
-0.30784,0.13063
0.085561,0.17745
-0.058904,0.093835
0.17619,0.15152
0.32064,0.046196
0.12435,-0.28177
-0.29598,-0.21269
0.067695,0.053604
0.34196,0.27853
0.47389,0.39019
0.43669,0.18961
0.51873,-0.061415
0.48457,0.26701
0.61431,0.015377
0.21317,-0.28913
-0.14805,-0.0049124
-0.057382,-0.17007
-0.4682,-0.24284
-0.078394,0.023216
-0.7518,-0.080765
-0.47751,0.1333
-0.33606,-0.31579
0.37027,-0.44349
0.40226,0.1149
0.94587,0.38378
0.49966,-0.14332
0.20844,0.10779
0.18295,-0.27218
-0.26088,0.28514
0.016321,0.14729
0.28216,0.13591
-0.084549,0.42205
-0.53378,-0.0049486
0.15728,-0.17217
-0.54175,-0.10792
-0.1918,-0.097873
0.47589,0.077036
0.32913,-0.083019
0.26654,0.26609
-0.18006,0.26629
-0.21597,-0.13505
-0.15682,-0.13116
0.15995,0.14103
0.60359,0.19015
0.2495,0.14014
0.27338,-0.048462
0.17198,0.077386
0.072047,-0.09737
0.28418,0.3086
0.50165,0.19603
0.60721,0.188
0.0097137,0.56921
-0.10693,0.0040944
0.11758,0.29572
-0.51749,0.2708
-0.27393,0.13859
-0.62959,0.25816
-0.1241,-0.33732
-0.34407,0.20477
0.060328,0.37994
-0.20502,0.27031
-0.081818,0.20345
-0.31306,0.17691
-0.28559,-0.12137
0.22526,-0.088088
0.69689,-0.41328
0.67311,-0.13967
0.75739,0.21085
0.21212,-0.5763
-0.0042917,-0.070212
-0.43346,0.15263
-0.37696,-0.048195
0.029125,-0.34379
-0.53341,-0.19695
0.31825,0.041058
-0.21514,0.0076886
0.38991,-0.14783
0.85088,0.37583
-0.0020996,0.65773
0.14543,0.3437
-0.22338,0.032039
-0.1807,0.13671
0.2179,0.21944
-0.11772,0.18308
0.16849,0.45868
0.38227,0.20844
-0.29431,0.0099938
0.070015,0.2614
0.090874,-0.18508
0.084487,0.37326
0.053042,0.68668
0.06499,0.47061
-0.1545,0.22401
-0.48392,0.080639
-0.1497,-0.023898
0.13965,0.56094
-0.21607,0.072897
0.15699,0.066182
0.463,0.010898
-0.090368,-0.014138
-0.4254,0.16582
0.21044,0.56625
-0.039427,0.44819
-0.20676,0.31722
-0.12552,0.20089
-0.027098,-0.025514
0.38381,0.59694
0.30067,0.30418
0.17351,0.40392
-0.049033,0.69482
0.41673,0.10688
0.32746,0.11481
0.14163,0.26714
-0.026311,0.1419
0.23396,0.47038
-0.39505,0.34224
-0.031646,0.10625
0.13204,0.38696
0.024243,0.15745
0.59096,0.33023
0.36106,0.31018
0.59853,0.5271
0.29654,0.085559
0.31177,0.37531
0.70453,0.65002
-0.063365,0.51584
0.17124,0.49116
-0.072564,0.65191
0.11232,0.33707
0.073907,0.29902
-0.37138,0.13568
0.28215,0.39578
0.28805,0.66498
-0.30728,0.20053
0.35929,0.62066
0.15428,0.51116
0.40857,0.58094
0.41145,0.49651
-0.046976,0.79262
-0.024257,0.55066
0.14068,0.37243
0.0027087,0.46849
-0.29899,0.22742
0.32114,0.29067
0.15096,0.18742
0.54237,0.010099
0.024056,0.26238
-0.06702,0.18392
0.33082,0.38305
0.32193,0.76441
-0.27646,0.32187
-0.31949,0.66383
0.2027,0.24393
0.39894,1.062
0.1274,0.47286
-0.09961,0.53096
0.42567,0.30522
-0.42894,0.53508
-0.57584,0.44733
0.39148,0.57431
-0.3894,0.14022
-0.15278,0.46638
-0.089416,0.56663
-0.31205,0.53317
0.068633,0.28868
-0.1543,0.51436
0.62486,0.8927
-0.087361,0.60617
-0.052059,0.61436
0.10873,0.68738
0.22003,0.43019
0.34269,0.66641
-0.0048615,0.55777
-0.010369,0.54344
-0.060161,0.71082
-0.28328,0.8128
-0.52099,0.31394
-0.19643,0.33043
-0.1294,0.34611
-0.45182,0.54537
0.07688,0.70021
-0.30087,0.45764
-0.14786,0.84108
-0.78936,0.58045
-0.28637,0.64616
-0.46199,0.64237
-0.76336,0.77281
-0.53896,0.73782
0.30426,0.5906
-0.3555,0.44917
-0.58813,0.52853
0.29876,0.22604
0.21487,0.39838
-0.057657,0.90955
-0.17801,0.73223
0.07929,1.017
-0.28735,0.85385
-1.0478,0.26581
-0.26814,0.76396
-0.13085,0.29548
-0.44868,0.74906
-0.16241,0.86099
-0.51446,1.0083
0.037376,0.65974
-0.58053,0.42277
-0.078902,0.55892
-0.532,0.13867
-0.21297,0.26986
-0.14995,0.81861
-0.013945,0.72364
-0.18649,0.48051
0.081667,0.53263
0.27404,0.52535
-0.057896,0.065629
0.11988,0.70594
0.76705,0.40234
0.59462,0.73233
0.41067,0.15221
0.053961,0.20198
0.22034,0.4297
0.50918,0.44633
-0.7214,0.46241
0.083255,0.59626
-0.51466,0.080189
-0.14313,0.52077
0.087159,0.74002
-0.73936,0.64983
0.10371,0.37035
0.091405,0.22943
-0.41145,0.11688
-0.076292,0.066189
0.56751,0.66459
0.4355,0.54835
0.49462,0.17306
-0.070905,0.062631
-0.29611,0.59004
-0.21102,0.83698
0.12971,0.487
0.14486,0.83043
-0.14951,0.7126
-0.053477,0.59841
0.21738,0.43774
0.029441,0.9428
0.34937,0.60403
-0.37063,0.58806
-0.18351,0.53059
-0.30494,0.19786
0.11195,0.39428
-0.062198,0.28283
-0.061843,0.71246
-1.1364,0.77224
-0.056782,0.62737
-0.19974,0.70368
-0.068394,0.57466
0.10117,0.43747
-0.28613,0.70442
0.28265,0.32042
0.27756,0.70553
0.31202,1.0254
-0.21117,0.76319
-0.1592,0.81305
-0.41966,0.98911
-0.45316,0.20229
-0.67732,0.66868
-0.16898,0.87254
0.10768,0.44822
0.57035,1.0171
0.24077,0.60324
-0.21549,0.98981
-0.13154,0.75445
0.094827,0.90092
0.69115,0.8186
0.3502,1.1586
0.26701,0.65279
-0.042403,0.90572
0.63328,1.0133
0.28673,0.86786
-0.52161,0.92172
0.33573,0.56078
-0.14364,0.38903
-0.29381,0.45178
-0.4679,0.46459
0.23157,0.99252
-0.14471,0.47207
-0.61898,0.5142
-0.61189,0.54929
-0.76551,0.28071
-0.46567,0.96064
-0.12353,0.83809
0.035065,0.68276
-0.36018,1.0528
0.18854,1.0137
-0.14206,0.75976
-0.079679,0.58899
0.10954,0.5662
-0.23304,0.78207
-0.54596,0.41306
-0.37748,0.65252
0.093324,0.60563
0.23142,0.76912
-0.10656,0.77743
0.11386,0.56933
0.018631,0.68418
-0.14248,0.873
0.30831,0.76535
